name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
dover,2023-02-06,9.5,2.7,5,9.5,-1.6,2.4,3.6,91,0,0,0,,0,0,23.9,18.2,16.2,1041.9,57.6,11.6,69.2,6,3,10,2023-02-06T07:24:25,2023-02-06T16:53:55,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,03796099999,remote,03693099999,07003099999"
dover,2023-02-07,7.6,-0.1,3.6,5.6,-3.5,0.7,0.9,82.7,0.158,100,8.33,rain,0,0,20.4,14.6,77.5,1038.9,29.6,8.9,71.4,6.1,4,10,2023-02-07T07:22:45,2023-02-07T16:55:43,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-02-08,6.6,-0.4,3.6,4.8,-2.7,1.4,-0.8,74.4,0.178,100,12.5,rain,0,0,18.3,12.8,142.9,1035.1,13.9,10.9,80.7,7,4,10,2023-02-08T07:21:03,2023-02-08T16:57:32,0.59,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-02-09,8.1,1.8,4.6,7.2,-2.3,1.8,2.6,87.3,0.02,100,4.17,rain,0,0,31.5,25.7,276.5,1032.8,46.1,14.2,49.3,4.1,2,10,2023-02-09T07:19:19,2023-02-09T16:59:20,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07002099999,C9694,03797035047,07009099999,E4195,03796099999,03693099999,07003099999"
dover,2023-02-10,9.2,2.3,5.2,6.5,-0.8,2.2,2.2,81.3,0.029,100,4.17,rain,0,0,40.5,27.5,243.4,1036.5,43.8,15.9,82.4,7.2,4,10,2023-02-10T07:17:33,2023-02-10T17:01:09,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-02-11,10.5,5.4,7.6,10.5,2,6.1,5.9,88.9,0,0,0,,0,0,27.6,18.3,267,1036.6,82.9,17.8,29.7,2.5,1,10,2023-02-11T07:15:46,2023-02-11T17:02:57,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-02-12,7.4,5.7,6.9,7.2,1.9,5,5.3,89.9,0.013,100,4.17,rain,0,0,29.4,20.4,114.1,1037.8,100,9.6,21.5,1.9,1,10,2023-02-12T07:13:58,2023-02-12T17:04:46,0.73,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-02-13,8.5,4.8,6.6,7.7,1.9,4.6,4.5,87.1,0,0,0,,0,0,27.6,18.3,111.2,1034.8,43.1,6.2,84.7,7.4,4,10,2023-02-13T07:12:08,2023-02-13T17:06:34,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-02-14,10.4,5.1,7,10.4,3,5.4,5.4,90.4,0.128,100,8.33,rain,0,0,18.4,12.9,208.9,1031.3,11.9,3.9,94.2,8,4,10,2023-02-14T07:10:17,2023-02-14T17:08:22,0.8,Rain,Clear conditions throughout the day with early morning rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-02-15,9.6,6.1,7.4,7.9,3.4,5.1,5.9,90.4,0.266,100,12.5,rain,0,0,29.5,20.4,214.8,1024.7,53.5,9.2,80.4,6.9,4,10,2023-02-15T07:08:24,2023-02-15T17:10:11,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-02-16,8.7,7.4,8.2,6.5,4,5.2,7.9,97.9,0.316,100,29.17,rain,0,0,53.3,33.3,227.2,1021.4,98.4,11.4,33.5,2.9,2,10,2023-02-16T07:06:30,2023-02-16T17:11:59,0.87,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-02-17,11.6,7.9,9.2,11.6,4,6.3,8.9,98.4,0.055,100,12.5,rain,0,0,57.5,33.3,236.3,1021.9,83.8,14.6,74.5,6.6,4,10,2023-02-17T07:04:35,2023-02-17T17:13:46,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-02-18,11.2,8.2,9.3,11.2,4.4,6.5,8.4,94.5,0.039,100,12.5,rain,0,0,40.8,27.8,236,1021.6,96.9,18.9,56,4.7,3,10,2023-02-18T07:02:38,2023-02-18T17:15:34,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-02-19,12,6.2,8.7,12,2.5,6.7,5.6,81.6,0,0,0,,0,0,35.2,24.1,256.2,1025.9,51.4,21.7,94.4,8,4,10,2023-02-19T07:00:41,2023-02-19T17:17:21,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-02-20,9.2,6.2,7.4,6.7,1.6,3.6,6.5,94.6,0.059,100,8.33,rain,0,0,42.4,31.5,237.2,1024.2,46.6,20.5,78.5,6.8,4,10,2023-02-20T06:58:42,2023-02-20T17:19:08,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-02-21,7.2,4.6,6.1,6.2,2.3,4.3,5.9,98.4,0.055,100,8.33,rain,0,0,36.9,25.8,221.5,1018.4,92,9.9,32.5,2.7,2,10,2023-02-21T06:56:42,2023-02-21T17:20:55,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"07002099999,C9694,03797035047,07009099999,D1286,03796099999,03693099999,07003099999"
dover,2023-02-22,9.1,5,7.2,7.8,2.5,5.5,6.4,94.9,0.406,100,16.67,rain,0,0,29.2,20.3,260,1011.7,98.4,6.3,39.5,3.3,3,10,2023-02-22T06:54:41,2023-02-22T17:22:42,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,D1286,03796099999,03693099999,07003099999"
dover,2023-02-23,7.8,3.9,5.9,3.7,-0.2,1.5,5.2,95.4,1.62,100,41.67,rain,0,0,46.3,35.1,360,1016.5,94,16,33,2.6,2,10,2023-02-23T06:52:39,2023-02-23T17:24:28,0.11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,E4195,03796099999,03693099999,07003099999"
dover,2023-02-24,8.6,0.6,4.2,5.6,-4.2,0.4,2,86.1,0.059,100,8.33,rain,0,0,38.8,25.9,319,1012.9,79.7,23,52.5,4.4,3,10,2023-02-24T06:50:36,2023-02-24T17:26:14,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C1037,C9694,03797035047,07009099999,E4195,03796099999,03693099999,07003099999"
dover,2023-02-25,8.8,2.2,4.4,4.4,-3,-0.6,1.6,83.3,0.312,100,16.67,rain,0,0,70.2,42.3,1.7,1015.4,70.4,27.2,92.2,8,4,10,2023-02-25T06:48:32,2023-02-25T17:28:00,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-02-26,6.3,1.7,3.9,1.3,-4.4,-1.4,0.1,77.5,1.012,100,20.83,"rain,snow",0,0,64.3,42.2,36.3,1025.3,76.4,35.8,71.8,6.3,3,10,2023-02-26T06:46:28,2023-02-26T17:29:45,0.2,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-02-27,7.1,1.7,4.7,2.9,-3.2,-0.3,-0.4,70.2,0,0,0,rain,0,0,49.8,38.6,53.6,1030.1,85.6,41,92.4,8.1,5,10,2023-02-27T06:44:22,2023-02-27T17:31:31,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-02-28,7.8,1.6,3.7,3.1,-4,-1,1.5,86,1.098,100,41.67,"rain,snow",0,0,49.8,38.6,38.8,1031,91.5,30.8,41.9,3.5,3,10,2023-02-28T06:42:16,2023-02-28T17:33:16,0.27,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"07002099999,C9694,03797035047,07009099999,E4195,03796099999,03693099999,07003099999"
dover,2023-03-01,8.1,2.1,4.2,4.2,-2.9,-0.4,0.7,77.8,0.04,100,8.33,rain,0,0,40.5,31.5,38.6,1027.9,77.8,29.1,67.8,5.9,4,10,2023-03-01T06:40:09,2023-03-01T17:35:00,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-03-02,8.1,1.9,4.9,3.7,-3.2,0,1.4,78.7,0,0,0,,0,0,51.6,38.7,26.3,1024.1,43,17.1,109.9,9.3,5,10,2023-03-02T06:38:01,2023-03-02T17:36:45,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,03796099999,remote,03693099999,07003099999"
dover,2023-03-03,9.1,3.2,5.9,5.2,-1.5,1.3,2.7,80.3,0,0,0,rain,0,0,49.8,36.8,21.8,1027.2,79.8,34.6,88.9,7.6,4,10,2023-03-03T06:35:52,2023-03-03T17:38:29,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,03796099999,remote,03693099999,07003099999"
dover,2023-03-04,8.8,3.7,5.3,5.8,-0.4,1.6,2.8,84.3,0.167,100,16.67,rain,0,0,33.4,24,343.1,1028,99.9,30.5,79.2,6.7,4,10,2023-03-04T06:33:43,2023-03-04T17:40:13,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-03-05,5.3,1.9,3.4,3.2,-2,-0.2,0.6,82.3,0.03,100,4.17,"rain,snow",0,0,31.5,22.2,312.1,1018.5,99.7,17.8,29.8,2.6,1,10,2023-03-05T06:31:33,2023-03-05T17:41:56,0.43,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"07002099999,C9694,03797035047,07009099999,E4195,03796099999,03693099999,07003099999"
dover,2023-03-06,7.4,0.2,4,4,-4.5,0.4,1.5,84.6,1.243,100,41.67,"rain,snow",0,0,44.6,24.2,253.1,1006.1,91.4,17,54.6,4.7,2,10,2023-03-06T06:29:23,2023-03-06T17:43:39,0.47,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-03-07,4.9,0.9,3,2,-2.3,-0.1,1.9,92.3,2.548,100,70.83,"rain,snow",0.2,0,31.6,20.5,289.1,999.9,95.5,18.5,43.8,3.6,2,10,2023-03-07T06:27:12,2023-03-07T17:45:22,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-03-08,3.4,0.9,2.4,-0.2,-6.4,-3.2,1.9,96.9,12.854,100,95.83,"rain,snow",1,0.7,62.7,46.2,77.1,991.5,99.7,7.6,18.3,1.6,1,10,2023-03-08T06:25:00,2023-03-08T17:47:05,0.53,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"07002099999,C9694,03797035047,03796099999,03693099999,07003099999"
dover,2023-03-09,8.7,3.4,6,6,-0.5,3,6,99.7,9.309,100,87.5,rain,0,0,44.5,27.7,176.3,992.1,99.8,7.9,29.3,2.5,2,10,2023-03-09T06:22:48,2023-03-09T17:48:48,0.57,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-03-10,8.5,-0.1,4.5,6.1,-5.4,-0.2,3.5,93.6,5.425,100,54.17,"rain,snow",0.1,0,81.6,53.6,293.6,995.2,84,23.5,49.8,4.1,3,10,2023-03-10T06:20:36,2023-03-10T17:50:30,0.6,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2023-03-11,6.7,-1.3,2.8,4.8,-6.1,-0.6,-0.1,82.5,0.531,100,29.17,rain,0,0,33.4,20.5,122.5,1010.3,81.8,31.9,119.9,10.6,6,10,2023-03-11T06:18:23,2023-03-11T17:52:12,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C1037,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
