name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
dover,2022-01-11,8.3,5.1,6.7,7,1.2,3.5,6.2,96.6,0.178,100,8.33,rain,0,0,37,25.8,198.1,1030.7,98.5,11.7,14.2,1.3,1,10,2022-01-11T07:55:02,2022-01-11T16:10:39,0.29,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-01-12,9.3,3.2,5.5,7.8,-1.6,2.3,3.9,90.1,0.681,100,12.5,rain,0,0,28,23.2,329.8,1039.8,64.3,9.5,52.6,4.5,3,10,2022-01-12T07:54:23,2022-01-12T16:12:06,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-01-13,10.6,4,6.2,10.6,0.8,3.9,2.8,80,0.187,100,16.67,rain,0,0,21.5,16.5,276.9,1041,7.8,9.8,55.2,4.8,3,10,2022-01-13T07:53:42,2022-01-13T16:13:34,0.35,Rain,Clear conditions throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-01-14,8.6,1.2,4.6,7.9,-2.9,2,1.1,79,0.03,100,4.17,rain,0,0,29.4,27.7,332.6,1036,19.3,9,48.5,4.1,3,10,2022-01-14T07:52:57,2022-01-14T16:15:04,0.39,Rain,Clear conditions throughout the day with morning rain.,rain,"07002099999,C9694,03797035047,07009099999,E4195,03796099999,03693099999,07003099999"
dover,2022-01-15,7.5,2.2,4.6,4.8,-0.6,1.7,3.3,91.1,0.128,100,4.17,rain,0,0,27.7,19.7,186.3,1026.8,73.9,4.6,35.3,3,2,10,2022-01-15T07:52:09,2022-01-15T16:16:35,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-01-16,10.6,4.3,6.8,10.6,1,4.2,4.8,87.1,0.477,100,12.5,rain,0,0,32.4,23.7,276.2,1026.8,75.8,10.6,33.1,2.8,2,10,2022-01-16T07:51:18,2022-01-16T16:18:08,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-01-17,9.6,1.9,4.4,7.1,-2.7,1,2.1,85,0.108,100,4.17,rain,0,0,34.1,26.4,310.8,1037,31,14.3,52.3,4.5,3,10,2022-01-17T07:50:25,2022-01-17T16:19:43,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-01-18,8,1.4,4.2,8,-1.6,2.6,3.1,92.6,0.167,100,12.5,rain,0,0,18.7,10.5,215.9,1037.4,43.9,5.6,42.9,3.7,3,10,2022-01-18T07:49:29,2022-01-18T16:21:18,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,E0331,03796099999,03693099999,07003099999"
dover,2022-01-19,9.6,3.2,5.6,7.1,-1.5,2.7,3.3,85.4,0.158,100,8.33,rain,0,0,39.3,23.8,281,1027.1,77.9,17.8,45,3.8,3,10,2022-01-19T07:48:30,2022-01-19T16:22:56,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,E4195,03796099999,03693099999,07003099999"
dover,2022-01-20,6.5,1.2,3,2.6,-4.6,-2.1,0.6,84.6,0,0,0,rain,0,0,42.5,29.8,316,1033.9,63.4,24.9,37.8,3.3,2,10,2022-01-20T07:47:28,2022-01-20T16:24:34,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-01-21,6.5,0.2,2.9,3.1,-5.3,-1,-0.4,79.4,0,0,0,,0,0,33.5,23.3,297.6,1037.9,70.7,26,51.6,4.4,3,10,2022-01-21T07:46:24,2022-01-21T16:26:13,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,E0331,03796099999,03693099999,07003099999"
dover,2022-01-22,6.1,1.9,4,4.1,-3.4,0.5,1.9,86.4,0,0,0,,0,0,34.9,26.8,297.3,1036.9,84.4,17.1,42.7,3.7,3,10,2022-01-22T07:45:17,2022-01-22T16:27:54,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-01-23,6.1,3.7,4.8,5.7,0.2,2.5,2,82.4,0,0,0,,0,0,28,16.1,49.1,1035.4,99.7,12.7,13.9,1.2,1,10,2022-01-23T07:44:07,2022-01-23T16:29:35,0.69,Overcast,Cloudy skies throughout the day.,cloudy,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-01-24,3.9,2.9,3.4,3.9,-0.1,1.1,1.1,84.8,0,0,0,,0,0,20.2,12.8,87.5,1033.8,99.2,8.8,14.3,1.2,0,10,2022-01-24T07:42:56,2022-01-24T16:31:18,0.73,Overcast,Cloudy skies throughout the day.,cloudy,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-01-25,5,1.2,3.3,4.3,-2.3,1,1,85,0.059,100,8.33,rain,0,0,19.4,12.9,349.4,1034.1,98.8,3.3,17.5,1.6,1,10,2022-01-25T07:41:41,2022-01-25T16:33:01,0.75,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-01-26,5.7,0.7,3.3,2.9,-2.9,0.1,0.6,82.4,0,0,0,,0,0,32.3,21.2,255.3,1032.9,88.2,13.8,28.6,2.5,1,10,2022-01-26T07:40:25,2022-01-26T16:34:45,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-01-27,10.3,4.2,7,10.3,-0.6,3.5,4.3,82.7,0,0,0,,0,0,46.7,32.3,264.3,1028.2,55.1,21.1,32.8,2.9,2,10,2022-01-27T07:39:06,2022-01-27T16:36:30,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-01-28,8.5,3.6,5.8,6.9,-1.1,2.4,4.5,91.2,0.029,100,4.17,rain,0,0,40.3,33,265.1,1034.3,60.9,15.3,45.8,3.9,2,10,2022-01-28T07:37:44,2022-01-28T16:38:15,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-01-29,13.6,6.4,9.7,13.6,1.2,7.6,6.5,81.6,0.013,100,4.17,rain,0,0,52.6,39.4,264.7,1027.8,64.3,22.6,55.8,4.7,4,10,2022-01-29T07:36:21,2022-01-29T16:40:01,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-01-30,7.6,1.2,4.8,7.6,-3.8,1,1.7,80.8,0,0,0,rain,0,0,55,39.1,270.4,1029.7,32.9,18.4,63.7,5.5,3,10,2022-01-30T07:34:55,2022-01-30T16:41:47,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-01-31,6.7,2.4,5.1,2.5,-1.7,0.4,-0.9,65.8,0.135,100,12.5,rain,0,0,70.5,47.2,302.4,1021.4,45.4,28.6,49.1,4.2,2,10,2022-01-31T07:33:28,2022-01-31T16:43:34,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07002099999,C9694,03797035047,E0331,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-01,14.1,2.9,8.6,14.1,-1.3,6.6,4.9,79,0.303,100,16.67,rain,0,0,56.1,34.5,266.2,1020.4,58,22.5,68.4,5.9,3,10,2022-02-01T07:31:58,2022-02-01T16:45:21,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-02,12.6,6.6,9.4,12.6,3.8,7.7,6.9,84.7,0,0,0,,0,0,41.3,28.1,268.2,1022,91.8,27.7,53.1,4.5,3,10,2022-02-02T07:30:26,2022-02-02T16:47:08,0.04,Overcast,Cloudy skies throughout the day.,cloudy,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-03,7.9,6.7,7.3,6.1,2.6,4.1,6.5,95.6,0.337,100,16.67,rain,0,0,41.4,25.3,233.5,1015.5,91.4,24,27.9,2.3,2,10,2022-02-03T07:28:53,2022-02-03T16:48:56,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"07002099999,C9694,C1037,03797035047,07009099999,E4195,03796099999,03693099999,07003099999"
dover,2022-02-04,7.9,3.4,6.2,4.4,-2.8,2.2,3.8,85.6,3.124,100,29.17,rain,0,0,65,38.5,248.7,1011.7,74,27.4,32.8,2.9,3,10,2022-02-04T07:27:17,2022-02-04T16:50:44,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,C1037,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-05,9.1,1.7,5.8,5.5,-2.6,1.4,3,82.6,0,0,0,,0,0,64.7,46.3,241.8,1019.2,48.2,25.1,70.9,6,4,10,2022-02-05T07:25:40,2022-02-05T16:52:32,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,E4195,03796099999,03693099999,07003099999"
dover,2022-02-06,10.6,5.4,8.5,10.6,-0.2,4.4,5.1,80.1,4.415,100,37.5,rain,0,0,72.4,48.9,257.5,1007.5,82.9,19.6,36.5,3.2,2,10,2022-02-06T07:24:00,2022-02-06T16:54:21,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,C1037,03797035047,07009099999,E4195,03796099999,03693099999,07003099999"
dover,2022-02-07,8.2,2.7,6,5.9,-2.8,2.1,2.4,78.6,0,0,0,,0,0,52.2,32.3,264.9,1025.1,38.7,22.8,74.3,6.6,4,10,2022-02-07T07:22:20,2022-02-07T16:56:09,0.2,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-08,10.2,7.7,8.6,10.2,4.3,5.6,7.1,90.7,0.183,100,16.67,rain,0,0,42.5,31.3,233.3,1027.5,91.4,24.5,66.7,5.8,4,10,2022-02-08T07:20:37,2022-02-08T16:57:58,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-09,8.4,7.6,7.8,5.5,3.5,4.5,7.7,99.7,0,0,0,,0,0,47.1,30.5,233.1,1024.5,96.8,22,65.3,5.8,3,10,2022-02-09T07:18:53,2022-02-09T16:59:46,0.27,Overcast,Cloudy skies throughout the day.,cloudy,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-10,8,2.7,6,6.5,-0.9,3.1,3.6,85.5,1.319,100,33.33,rain,0,0,31.7,23.8,281,1022.3,78.5,22.7,38,3.4,2,10,2022-02-10T07:17:07,2022-02-10T17:01:35,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-11,7.6,1.7,4.2,6.4,-3.8,0.9,0.3,76.6,0,0,0,,0,0,38.2,28.4,281.5,1031.6,28.3,26.1,83,7.2,4,10,2022-02-11T07:15:20,2022-02-11T17:03:23,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-12,6.8,4.8,5.9,2.3,-0.8,1.2,1.7,75,0,0,0,,0,0,63.6,47,194.4,1023.7,55,24.4,79.2,6.8,4,10,2022-02-12T07:13:31,2022-02-12T17:05:12,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-13,8.6,5.6,7,4.1,0.1,2.3,4.9,86.6,1.196,100,16.67,rain,0,0,77.6,53.5,190.9,1004.7,88.5,21.1,38.7,3.4,2,10,2022-02-13T07:11:41,2022-02-13T17:07:00,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07002099999,C9694,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-14,9.5,5.2,7.5,6.2,1.7,3.9,5.1,84.9,0.964,100,25,rain,0,0,69.4,44.6,232.9,999.4,84.1,27.7,75,6.5,4,10,2022-02-14T07:09:49,2022-02-14T17:08:48,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-15,8.4,2.6,6.3,4.7,-1.2,2.3,5.2,93,5.151,100,33.33,rain,0,0,62.3,44.9,232.9,1007.9,83.3,20.4,29.8,2.6,2,10,2022-02-15T07:07:56,2022-02-15T17:10:36,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C9694,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-16,11.7,8.4,9.8,11.7,5,6.9,9.6,98,1.689,100,33.33,rain,0,0,78.8,54.5,231.3,997.3,95.9,13.1,66.5,5.8,5,10,2022-02-16T07:06:02,2022-02-16T17:12:24,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-17,12.1,7.7,9.4,12.1,4.8,7.3,3.6,68.5,0.446,100,16.67,rain,0,0,78.2,52.2,251.6,1008,57.4,14.2,93.4,8.1,4,10,2022-02-17T07:04:06,2022-02-17T17:14:12,0.53,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-18,9.9,4.1,7.8,5.7,-1.9,3,3.6,76.4,1.436,100,41.67,rain,0,0,108.8,73.1,228,999.2,77.6,18.3,58.6,5.2,4,10,2022-02-18T07:02:09,2022-02-18T17:15:59,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-19,8.2,2.7,5.6,3.8,-2.5,0.8,1.9,77.8,2.267,100,20.83,rain,0,0,85.2,55.2,241.6,1010.9,45.3,21.8,38.7,3.3,3,10,2022-02-19T07:00:11,2022-02-19T17:17:47,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,E0331,D1286,03796099999,03693099999,07003099999"
dover,2022-02-20,9.7,5.7,8.5,5.6,0.6,4,7.2,91.8,2.325,100,25,rain,0,0,94.5,68.2,235.9,1004.9,87.3,10,21.4,1.8,1,10,2022-02-20T06:58:12,2022-02-20T17:19:34,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,E4195,03796099999,03693099999,07003099999"
dover,2022-02-21,10.8,3.4,7,10.8,-2,2.6,1.3,67.6,0.5,100,4.17,rain,0,0,83.5,48.4,275,1008.3,57,18.6,60.5,5.1,3,10,2022-02-21T06:56:12,2022-02-21T17:21:20,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-22,11.6,4.8,7.9,11.6,1.1,5.1,4.9,82.1,0.771,100,8.33,rain,0,0,56.2,37.8,253.5,1019.2,63.5,15.8,47.9,4,3,10,2022-02-22T06:54:11,2022-02-22T17:23:07,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-23,9.8,3.1,7.1,7,0.5,3.8,4.2,82.1,0.137,100,8.33,rain,0,0,50,31.6,232.4,1022.4,45.5,16.6,77.6,6.7,4,10,2022-02-23T06:52:09,2022-02-23T17:24:53,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-24,8.1,2.2,5.9,4.5,-2.6,1.6,2.8,81.3,5.461,100,33.33,rain,0,0,62.9,39.9,240.4,1011.9,62.8,25.3,52,4.5,4,10,2022-02-24T06:50:06,2022-02-24T17:26:39,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-25,10.6,2.4,5.4,10.6,-2.9,2.2,-0.1,68.5,0,0,0,,0,0,46.6,33.7,278.6,1025.4,7.9,20.8,104.2,8.9,4,10,2022-02-25T06:48:02,2022-02-25T17:28:25,0.81,Clear,Clear conditions throughout the day.,clear-day,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-26,8.9,3.1,6.5,6.7,0.8,3.4,2.5,77,0.043,100,4.17,rain,0,0,45.2,30.9,151.1,1031.3,7.7,19.6,107.7,9.2,5,10,2022-02-26T06:45:57,2022-02-26T17:30:10,0.85,Rain,Clear conditions throughout the day with afternoon rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-27,8.2,3.5,5.9,5.4,-2.2,1.7,-0.8,62.2,0,0,0,,0,0,53.5,38.7,137.4,1026.6,0.4,28.3,108.9,9.2,5,10,2022-02-27T06:43:51,2022-02-27T17:31:56,0.88,Clear,Clear conditions throughout the day.,clear-day,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-02-28,9.6,5.5,7.6,7,1.4,4.2,1.9,67.9,0,0,0,rain,0,0,49.9,33.1,177,1026,33.8,24.4,102.9,8.8,4,10,2022-02-28T06:41:45,2022-02-28T17:33:40,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-03-01,7.6,5.7,6.9,7.2,2.6,4.8,6.6,98.1,5.477,100,62.5,rain,0,0,23.7,17.5,151,1025.8,99.3,6.1,21.2,1.7,1,10,2022-03-01T06:39:37,2022-03-01T17:35:25,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,E4195,03796099999,03693099999,07003099999"
dover,2022-03-02,7.4,5.2,6.6,4.5,0.8,3.1,4.6,87.8,2.78,100,33.33,rain,0,0,31.6,25.7,86.9,1021.7,97,8.6,54.4,4.7,2,10,2022-03-02T06:37:29,2022-03-02T17:37:09,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-03-03,9.7,6.1,7.9,9.3,3.7,6.6,5.8,86.7,0,0,0,,0,0,19.5,14.4,130.3,1016.3,64.2,8.4,88.2,7.5,4,10,2022-03-03T06:35:20,2022-03-03T17:38:53,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,C1037,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-03-04,10.7,5.7,8.2,10.7,0.9,6.6,7,92.2,0.338,100,12.5,rain,0,0,41.3,30.9,302.2,1018.4,91.1,7.9,64.4,5.7,5,10,2022-03-04T06:33:11,2022-03-04T17:40:37,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-03-05,6.8,3.7,5.2,2.8,-1.8,0.4,4.3,94.3,0.519,100,20.83,rain,0,0,50,35,343.9,1021.3,97.5,8.5,19.5,1.6,1,10,2022-03-05T06:31:01,2022-03-05T17:42:21,0.09,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-03-06,6.3,3.7,4.6,1.5,-2.1,-0.9,-0.5,69.5,0,0,0,rain,0,0,55.3,40.5,42.8,1026.6,95.3,23,60.2,5.1,4,10,2022-03-06T06:28:50,2022-03-06T17:44:04,0.12,Overcast,Cloudy skies throughout the day.,cloudy,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-03-07,5.2,3.1,4.2,0.1,-2.8,-1.2,-1.7,65.7,0.047,100,4.17,rain,0,0,57.3,42.3,81.2,1024.2,57.3,24.7,106.2,9.1,5,10,2022-03-07T06:26:39,2022-03-07T17:45:47,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-03-08,8.9,1.8,5.4,6.7,-4.7,1.4,-0.6,65.3,0,0,0,,0,0,48,36.9,124,1016.9,3,16.1,119.1,10.3,5,10,2022-03-08T06:24:28,2022-03-08T17:47:29,0.19,Clear,Clear conditions throughout the day.,clear-day,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-03-09,9.6,6.6,8.3,7.2,3.6,5.1,4.8,79.2,0,0,0,,0,0,46.8,33.2,167.5,1018.4,63.9,15.6,75.2,6.5,3,10,2022-03-09T06:22:16,2022-03-09T17:49:12,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-03-10,13.6,7.3,10.1,13.6,4.7,8.5,5.1,71.7,0,0,0,,0,0,44.7,32.9,143.3,1017.8,19.8,15.5,127.3,11.2,5,10,2022-03-10T06:20:03,2022-03-10T17:50:54,0.25,Clear,Clear conditions throughout the day.,clear-day,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-03-11,11.1,7.6,9.1,11.1,3.3,5.9,6,81.5,0.669,100,16.67,rain,0,0,62.8,44.4,143.8,1007.4,59.4,19,77.8,6.8,4,10,2022-03-11T06:17:50,2022-03-11T17:52:36,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
dover,2022-03-12,10.2,7.9,8.8,10.2,3.3,5.2,6.2,84.4,0.278,100,12.5,rain,0,0,61,38.7,174.2,1010.5,72.9,28.7,103.1,9,5,10,2022-03-12T06:15:37,2022-03-12T17:54:18,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07002099999,C9694,03797035047,07009099999,03796099999,03693099999,07003099999"
